110,3,4,3,3,1
111,1,1,1,1,2
112,4,1,2,1,1
113,4,4,3,2,1
114,1,2,2,3,2
115,1,2,2,1,2
116,2,3,1,1,2
117,3,3,1,2,1
118,4,3,3,3,1
119,2,4,3,2,1
120,3,2,1,1,2
121,2,2,1,2,2
122,1,2,2,1,2
123,4,2,2,3,1
124,1,1,1,1,2
125,2,4,2,1,1
126,2,4,2,1,1
127,2,3,2,1,1
128,2,2,1,2,2
129,3,3,3,3,1
130,1,2,2,3,2
131,1,1,2,2,2
132,4,1,1,3,1
133,2,2,2,1,2
134,1,2,2,3,1
135,3,2,3,2,1
136,2,2,3,2,2
137,4,2,2,2,1
138,1,1,3,3,2
139,1,2,3,2,2
140,2,3,2,3,1
141,3,2,1,2,2
142,2,4,2,3,1
143,3,4,3,3,1
144,1,1,2,3,2
145,4,1,3,3,1
146,4,2,2,1,2
147,3,3,3,1,1
148,2,1,1,1,2
149,1,2,2,2,2
150,4,1,1,1,2
151,2,1,2,1,2
152,2,2,1,3,1
153,4,4,3,3,1
154,3,2,3,3,1
155,3,2,1,3,1
156,3,1,3,3,1
157,1,1,3,2,2
158,4,4,3,3,1
159,3,2,2,1,1
160,3,3,2,2,1
161,1,2,2,2,2
162,3,4,1,2,1
163,3,4,2,3,1
164,1,1,1,2,2
165,3,2,2,1,2
166,3,4,3,3,1
167,4,3,1,1,1
168,1,4,1,2,1
169,3,2,1,2,1
170,3,1,2,3,2
171,1,4,3,2,1
172,4,3,1,1,1
173,4,1,1,3,1
174,1,2,1,1,2
175,4,3,1,2,1
176,3,1,3,3,1
177,4,2,2,2,1
178,4,3,1,2,1
179,2,1,2,3,2
180,3,4,3,1,1
181,4,2,1,2,1
182,4,1,3,3,1
183,4,2,2,1,1
184,3,1,2,1,2
185,1,2,1,2,2
186,3,2,2,2,2
187,2,4,1,2,2
188,4,2,3,2,1
189,4,1,1,2,1
190,1,3,3,2,2
191,1,3,1,1,2
192,4,4,2,1,1
193,1,4,3,2,1
194,3,4,2,2,1
195,4,1,1,2,2
196,4,1,3,1,1
197,1,2,3,2,2
198,4,2,3,2,1
199,4,2,1,1,1
200,2,3,1,2,2
201,3,3,2,1,1
202,2,3,3,3,1
203,4,4,3,2,1
204,3,3,1,2,1
205,4,4,3,1,1
206,4,4,1,2,1
207,1,3,3,3,1
208,4,4,1,1,1
209,1,1,1,3,2
210,3,1,2,2,1
211,2,4,3,3,1
212,1,3,2,3,1
213,3,2,1,2,1
214,4,1,1,2,1
215,3,3,2,3,1
216,3,1,3,1,2
217,1,4,3,2,1
218,3,2,1,3,1
219,4,2,1,2,1
220,1,2,3,1,2
221,1,2,3,3,1
222,3,4,1,1,1
223,1,3,1,2,2
224,4,4,1,2,1
225,3,4,1,2,1
226,1,4,1,1,1
227,1,4,3,2,1
228,4,1,2,1,1
229,3,2,2,1,1
230,3,2,1,1,1
231,3,3,3,3,1
232,3,2,1,1,1
233,1,4,3,2,1
234,4,4,3,2,1
235,2,4,1,2,1
236,1,2,2,1,2
237,4,3,1,2,1
238,2,1,2,3,2
239,2,2,1,3,1
240,4,1,2,2,1
241,1,3,3,2,1
242,1,3,1,2,2
243,1,1,1,1,2
244,4,3,2,1,1
245,3,1,3,3,1
246,1,1,2,3,2
247,2,4,1,3,2
248,3,3,2,1,1
249,4,1,3,2,1
250,2,1,2,1,2
251,4,3,3,2,1
252,2,4,2,1,1
253,1,3,1,2,2
254,4,2,1,2,1
255,1,4,3,1,1
256,1,1,3,2,2
257,2,2,2,3,1
258,4,4,3,3,1
259,4,2,1,3,1
260,2,3,3,3,1
261,1,1,2,3,2
262,4,3,3,3,1
263,2,3,1,3,1
264,3,4,2,1,1
265,3,2,1,1,2
266,4,3,2,1,1
267,1,4,2,1,1
268,2,1,1,3,2
269,4,3,3,2,1
270,2,4,1,1,1
271,2,3,1,1,1
272,4,2,3,2,1
273,3,1,1,2,2
274,3,3,2,1,1
275,3,1,2,1,2
276,2,1,1,2,2
277,2,3,3,2,1
278,4,2,1,2,2
279,1,1,3,3,2
280,4,1,2,2,1
281,1,4,3,1,1
282,3,2,1,2,1
283,1,1,1,2,2
284,4,2,3,2,1
285,2,2,3,1,1
286,1,1,3,1,2
287,1,2,3,3,2
288,2,1,2,3,1
289,3,3,2,3,1
290,2,4,3,3,1
291,4,4,3,3,1
292,2,2,1,2,2
293,2,2,3,2,1
294,1,2,2,1,2
295,1,1,1,2,2
296,3,1,2,1,1
297,1,2,3,1,2
298,4,2,1,1,1
299,4,3,2,1,1
300,3,2,2,3,1
301,2,3,3,2,1
302,4,2,3,2,1
303,1,4,2,2,1
304,4,4,2,3,1
305,4,2,3,1,1
306,3,3,2,3,1
307,2,3,2,2,1
308,4,3,2,3,1
309,1,3,1,2,2
310,4,3,2,1,1
311,2,2,2,3,1
312,2,1,1,2,2
313,3,1,2,3,1
314,1,1,2,2,2
315,3,3,2,2,1
316,1,3,3,1,1
317,2,2,2,1,2
318,2,1,1,2,2
319,4,1,3,1,1
320,2,3,1,2,2
321,4,1,3,3,1
322,3,1,2,3,1
323,4,2,1,1,1
324,3,2,3,2,1
325,4,3,2,2,1
326,3,2,3,3,1
327,2,2,3,3,1
328,4,4,2,1,1
329,4,3,1,2,1
330,3,4,3,1,1
331,4,3,3,1,1
332,2,3,2,2,1
333,2,4,3,3,1
334,1,1,3,1,2
335,3,1,1,3,2
336,1,4,1,3,2
337,4,1,1,1,2
338,4,3,2,2,1
339,1,4,1,2,2
340,3,2,3,2,1
341,1,2,2,2,2
342,1,2,1,1,2
343,4,2,3,2,1
344,4,4,2,2,1
345,2,1,3,2,2
346,3,2,2,2,1
347,4,4,3,1,1
348,4,1,1,1,2
349,1,4,1,2,2
350,3,1,1,1,2
351,1,4,1,3,2
352,2,3,3,3,1
353,3,4,2,1,1
354,3,4,2,2,1
355,1,3,1,2,2
356,3,1,2,3,1
357,1,2,1,2,2
358,2,3,2,2,1
359,4,2,2,1,1
360,2,1,3,3,1
361,4,3,2,1,1
362,2,2,2,1,2
363,3,2,2,2,1
364,1,2,1,1,2
365,2,3,3,1,1
366,3,1,1,2,2
367,4,4,3,2,1
368,1,3,2,1,2
369,3,2,1,2,2
370,2,1,1,2,2
371,3,3,2,1,1
372,4,4,1,2,1
373,1,3,2,2,2
374,2,1,2,1,2
375,4,3,1,3,1
376,1,3,1,2,1
377,3,3,3,1,1
378,1,3,2,2,1
379,3,4,1,3,1
380,4,2,1,1,1
381,2,1,3,2,1
382,2,4,2,1,1
383,1,3,1,3,1
384,4,4,3,1,1
385,2,2,3,2,1
386,4,4,1,2,1
387,4,1,2,2,1
388,4,3,2,3,1
389,2,4,3,1,1
390,2,4,1,1,1
391,4,4,3,1,1
392,1,2,1,1,2
393,1,2,1,1,2
394,3,4,2,3,1
395,2,3,2,3,1
396,1,2,2,1,2
397,2,1,3,1,2
398,4,3,2,3,1
399,3,2,3,3,1
400,2,3,3,1,1
401,4,2,2,1,1
402,4,4,2,2,1
403,4,1,1,1,2
404,2,3,3,2,1
405,1,2,3,3,1
406,2,3,1,1,1
407,2,4,2,3,1
408,3,1,3,3,2
409,4,2,2,2,1
410,3,1,3,2,1
411,1,2,2,2,2
412,1,3,3,1,1
413,3,4,1,2,1
414,4,3,3,2,1
415,2,1,2,3,2
416,1,4,2,3,1
417,1,2,1,1,2
418,1,3,2,2,1
419,2,4,1,3,1
420,4,3,3,1,1
421,2,1,1,3,2
422,3,3,3,1,1
423,1,1,2,1,2
424,1,1,1,1,2
425,4,2,2,2,1
426,2,1,2,2,2
427,2,3,2,1,1
428,2,2,1,1,2
429,3,4,3,1,1
430,2,3,1,2,2
431,3,2,1,2,2
432,1,1,3,3,2
433,1,4,3,3,1
434,2,2,1,2,2
435,2,1,3,3,1
436,3,1,3,2,1
437,3,4,3,3,1
438,3,4,3,1,1
439,2,4,2,1,1
440,4,1,2,2,1
441,2,2,2,3,1
442,1,3,2,3,1
443,2,2,2,1,2
444,1,2,3,2,2
445,3,2,1,3,1
446,1,1,3,1,2
447,4,1,3,2,1
448,2,1,1,1,2
449,3,1,3,3,1
450,3,1,3,1,2
451,4,4,2,3,1
452,4,2,1,3,1
453,3,1,2,1,2
454,4,3,2,3,1
455,4,2,2,1,1
456,2,2,2,3,1
457,2,4,1,1,2
458,3,3,3,1,1
459,2,2,2,2,2
460,1,4,2,1,1
461,3,1,1,1,2
462,2,2,3,2,1
463,2,2,3,3,1
464,1,2,2,1,2
465,3,1,3,1,2
466,4,4,1,1,1
467,4,1,1,3,1
468,3,2,2,2,2
469,1,4,1,3,1
470,2,1,1,3,2
471,3,3,3,3,1
472,3,1,3,3,1
473,4,4,1,1,1
474,3,4,2,3,1
475,1,4,2,2,1
476,4,2,2,2,1
477,3,2,1,2,2
478,1,3,1,3,1
479,2,2,3,2,1
480,1,1,1,2,2
481,1,4,1,3,1
482,1,3,3,2,1
483,3,3,3,2,1
484,3,3,1,3,1
485,4,2,2,1,1
486,2,3,2,2,1
487,1,3,1,2,2
488,1,2,3,2,2
489,1,2,2,1,2
490,4,3,2,2,1
491,1,3,2,3,1
492,1,4,1,3,1
493,2,2,2,2,2
494,1,2,3,2,2
495,3,4,1,1,1
496,4,2,1,1,2
497,2,1,2,2,2
498,4,3,3,1,1
499,3,4,1,2,1
500,1,4,2,2,1
501,1,4,3,2,1
502,3,3,1,2,1
503,4,4,3,2,1
504,2,1,3,1,2
505,1,1,3,1,2
506,1,4,1,1,2
507,2,1,1,1,2
508,2,2,1,3,1
509,3,3,3,1,1
510,3,2,2,2,1
511,4,2,1,3,1
512,3,2,1,3,2
513,4,2,2,3,1
514,2,1,2,1,2
515,1,2,3,2,2
516,3,4,1,2,1
517,1,2,2,1,2
518,2,2,1,1,2
519,3,3,1,1,1
520,4,1,1,3,2
521,4,4,2,2,1
522,4,4,3,1,1
523,3,4,1,1,1
524,1,2,1,3,1
525,2,1,1,2,2
526,3,4,1,2,1
527,2,3,3,2,1
528,4,1,1,1,2
529,2,4,3,3,1
530,3,1,3,2,1
531,4,4,1,3,1
532,2,3,3,1,1
533,1,3,1,1,2
534,1,2,2,1,2
535,4,1,2,3,1
536,1,1,3,3,1
537,3,2,2,3,1
538,4,1,2,2,1
539,2,4,3,3,1
540,4,2,3,2,1
541,1,4,3,1,1
542,4,2,3,3,1
543,2,2,3,1,2
544,4,3,3,2,1
545,4,2,3,2,1
546,4,1,1,3,1
547,3,3,2,3,1
548,2,2,1,3,1
549,1,2,2,1,2
550,4,1,2,1,1
551,1,2,1,3,1
552,2,1,3,2,2
553,3,2,3,2,1
554,1,4,2,2,1
555,2,1,1,1,2
556,2,2,2,1,2
557,2,4,3,1,1
558,1,4,1,3,1
559,4,4,2,1,1
560,2,2,3,1,1
561,2,2,3,2,1
562,3,4,2,1,1
563,4,3,2,3,1
564,1,4,2,1,1
565,4,2,2,3,1
566,1,1,1,3,2
567,4,4,3,3,1
568,4,3,2,1,1
569,4,3,1,3,1
570,1,2,3,3,1
571,4,1,2,1,1
572,4,1,1,3,1
573,1,4,1,1,2
574,3,4,1,1,1
575,2,2,2,3,1
576,2,4,3,3,1
577,4,1,2,3,1
578,4,1,2,1,1
579,4,3,3,1,1
580,3,1,2,2,1
581,4,3,3,2,1
582,2,4,1,3,2
583,2,2,3,3,1
584,2,3,3,3,1
585,2,4,3,3,1
586,3,2,1,3,2
587,2,4,2,1,1
588,2,3,2,2,1
589,2,2,3,1,2
590,3,1,2,1,2
591,3,2,2,2,2
592,3,2,1,1,2
593,4,2,3,2,1
594,4,2,3,1,1
595,2,1,1,2,2
596,4,1,2,1,1
597,4,1,3,3,1
598,1,4,3,1,1
599,3,4,2,2,1
600,4,2,1,1,2
601,1,1,3,2,2
602,1,4,1,1,2
603,4,4,3,3,1
604,4,3,1,3,1
605,2,1,3,2,2
606,3,2,3,3,1
607,2,4,2,1,1
608,1,2,1,2,2
609,4,1,1,2,2
610,3,4,3,1,1
611,4,4,2,1,1
612,3,1,2,2,2
613,4,2,3,3,1
614,1,1,1,2,2
615,4,4,2,3,1
616,4,2,1,2,2
617,3,1,1,2,2
618,2,4,2,2,2
619,1,1,2,1,2
620,2,2,2,3,1
621,4,3,2,1,1
622,3,1,1,2,2
623,1,1,3,1,2
624,2,4,1,1,2
625,1,3,2,1,2
626,4,2,1,3,1
627,4,3,2,2,1
628,3,2,2,2,1
629,3,2,3,2,1
630,4,4,2,2,1
631,1,3,1,2,2
632,2,3,3,2,1
633,2,2,3,1,1
634,3,2,1,3,1
635,2,2,3,3,1
636,1,3,2,3,1
637,4,4,3,3,1
638,1,1,1,3,1
639,4,3,2,1,1
640,2,2,2,2,2
641,3,4,1,1,1
642,2,4,2,3,1
643,3,4,2,2,1
644,2,4,2,2,1
645,1,4,2,1,2
646,4,4,1,2,1
647,3,2,2,2,2
648,3,1,3,3,1
649,3,1,3,3,1
650,4,2,1,2,2
651,3,4,2,2,1
652,3,4,3,3,1
653,3,2,2,1,2
654,2,1,1,1,2
655,3,3,1,3,1
656,2,2,1,3,1
657,3,3,1,1,2
658,1,3,2,3,1
659,1,1,2,2,2
660,3,2,2,1,2
661,3,3,2,1,2
662,1,1,2,1,2
663,3,2,3,3,1
664,4,3,3,2,1
665,4,2,2,2,1
666,2,2,3,2,1
667,4,1,1,3,1
668,2,2,2,1,2
669,3,2,1,1,2
670,1,3,1,2,2
671,1,1,2,1,2
672,2,1,2,2,2
673,3,1,2,2,2
674,4,4,1,2,1
675,3,3,2,2,1
676,2,2,1,1,2
677,3,2,3,2,1
678,1,4,2,1,1
679,2,1,1,1,2
680,2,1,1,1,2
681,2,4,3,3,1
682,3,3,1,3,1
683,2,3,2,1,1
684,4,3,2,1,1
685,3,2,1,1,2
686,4,4,1,1,1
687,2,1,3,2,2
688,1,1,2,3,2
689,3,3,2,2,1
690,2,2,3,3,1
691,1,1,3,3,2
692,3,3,1,2,1
693,2,3,1,2,2
694,2,1,3,2,2
695,4,3,1,2,1
696,3,2,3,3,1
697,4,3,3,3,1
698,3,4,3,1,1
699,1,4,1,1,2
700,2,2,1,2,2
701,3,4,1,3,1
702,2,2,3,3,1
703,1,1,2,1,2
704,1,4,2,2,1
705,1,1,2,2,2
706,2,4,2,2,1
707,1,1,1,2,2
708,3,3,2,2,1
709,4,2,1,2,1
710,4,2,2,1,1
711,2,3,2,3,1
712,2,1,2,3,2
713,3,4,1,2,1
714,1,4,3,1,1
715,2,2,3,2,1
716,3,3,1,1,2
717,2,4,3,3,1
718,1,2,2,1,2
719,4,3,2,2,1
720,4,2,3,1,1
721,3,3,3,2,1
722,2,4,3,3,1
723,4,2,1,1,2
724,3,1,1,2,1
725,1,2,3,1,2
726,3,4,1,1,1
727,2,3,2,3,1
728,1,3,1,2,2
729,4,3,3,1,1
730,1,3,3,3,1
731,3,1,2,2,2
732,2,1,2,2,2
733,3,3,2,3,1
734,3,1,3,2,1
735,1,3,3,3,1
736,3,3,3,1,1
737,2,2,1,1,2
738,1,4,3,3,1
739,1,1,2,1,2
740,1,4,2,1,2
741,1,2,3,3,1
742,3,1,2,2,2
743,3,3,2,3,1
744,2,3,3,1,1
745,3,3,1,2,1
746,2,2,3,2,1
747,1,3,3,2,1
748,2,4,1,3,1
749,2,3,1,1,2
750,3,4,1,2,1
751,2,2,1,2,2
752,2,2,3,1,2
753,4,4,1,3,1
754,3,2,1,3,1
755,2,3,1,3,1
756,2,4,2,1,1
757,2,4,3,3,1
758,2,2,3,3,1
759,2,2,1,1,2
760,2,2,1,2,2
761,3,3,2,3,1
762,1,2,3,3,1
763,4,1,2,2,1
764,3,3,2,3,1
765,4,1,1,2,2
766,2,4,3,3,1
767,1,3,2,3,1
768,4,2,3,3,1
769,1,3,1,2,2
770,2,1,1,3,2
771,1,1,3,2,2
772,2,2,3,2,1
773,3,1,3,2,1
774,3,2,1,3,1
775,1,4,2,2,1
776,1,3,1,1,2
777,4,2,2,2,1
778,4,4,1,3,1
779,1,1,2,1,2
780,2,1,2,1,2
781,2,4,3,3,1
782,1,2,1,3,2
783,4,3,1,2,1
784,2,3,1,3,1
785,2,1,2,2,2
786,3,3,3,2,1
787,1,1,2,1,2
788,1,3,2,1,2
789,3,2,2,3,1
790,1,1,2,2,2
791,3,1,3,2,2
792,1,4,2,3,1
793,1,4,3,1,2
794,3,3,3,2,1
795,2,1,3,2,2
796,4,2,2,3,2
797,3,4,3,3,1
798,2,2,2,2,2
799,2,4,1,1,2
800,2,1,3,2,2
801,1,3,3,1,2
802,2,4,3,3,1
803,3,1,3,2,1
804,1,1,3,1,2
805,4,3,2,1,1
806,3,4,1,3,1
807,2,4,3,2,1
808,2,4,2,3,1
809,1,3,1,2,2
810,2,1,3,2,2
811,4,4,1,1,1
812,1,3,2,3,1
813,2,3,1,1,2
814,3,1,3,3,1
815,2,2,1,2,2
816,1,1,2,3,2
817,1,2,1,2,2
818,3,2,3,2,1
819,2,1,3,2,2
820,3,4,2,3,1
821,3,4,3,2,1
822,1,4,2,1,2
823,4,2,3,3,1
824,4,3,1,3,1
825,2,2,3,3,1
826,2,4,3,3,1
827,1,3,2,1,2
828,4,2,3,3,1
829,1,2,1,2,2
830,2,3,3,1,1
831,3,1,2,1,2
832,3,3,2,3,1
833,1,3,1,2,2
834,2,3,3,2,1
835,1,1,3,2,2
836,3,1,3,2,1
837,3,4,1,3,1
838,1,2,2,1,2
839,1,2,1,3,2
840,1,4,2,2,1
841,2,3,3,1,1
842,1,4,3,2,1
843,1,4,1,2,2
844,3,1,2,2,2
845,3,4,2,2,1
846,1,3,1,3,2
847,4,3,2,1,1
848,1,2,1,2,2
849,2,2,3,2,1
850,4,3,2,3,1
851,1,3,2,3,2
852,1,4,2,3,1
853,4,1,2,2,1
854,1,4,1,2,2
855,2,2,3,2,1
856,4,3,1,2,1
857,4,3,3,1,1
858,4,3,3,3,1
859,1,1,1,1,2
860,4,4,2,1,1
861,2,3,3,1,1
862,3,2,1,3,1
863,2,1,3,1,2
864,3,3,2,3,1
865,1,3,3,2,1
866,1,3,2,3,1
867,4,3,3,1,1
868,4,2,1,2,1
869,1,1,3,3,2
870,2,2,3,1,2
871,2,4,3,1,1
872,3,3,2,1,1
873,2,3,1,3,1
874,1,3,2,3,1
875,2,4,1,3,1
876,4,2,2,1,1
877,4,1,3,2,1
878,2,4,3,2,1
879,3,1,2,3,1
880,2,4,1,1,2
881,3,2,2,1,2
882,4,1,1,1,2
883,3,2,1,1,2
884,4,4,2,2,1
885,2,3,1,2,2
886,4,2,1,2,1
887,1,2,3,3,1
888,4,3,2,3,1
889,1,3,2,3,1
890,4,4,2,2,1
891,1,1,3,3,2
892,4,1,2,2,1
893,2,2,3,3,1
894,1,3,3,3,1
895,1,3,3,2,1
896,1,1,1,2,2
897,4,1,3,3,1
898,4,4,3,1,1
899,3,4,3,3,1
900,3,3,2,1,1
901,4,3,2,2,1
902,2,4,3,3,1
903,4,2,3,1,1
904,2,4,1,2,1
905,4,2,3,1,1
906,1,1,3,2,2
907,1,4,2,1,1
908,2,3,3,2,1
909,4,2,2,1,1
910,2,4,2,3,1
911,4,3,1,1,1
912,4,1,2,2,1
913,1,3,2,3,1
914,1,3,3,3,1
915,4,3,1,2,1
916,2,3,2,3,1
917,2,2,2,3,1
918,3,2,3,2,1
919,1,2,2,1,2
920,2,3,1,1,2
921,2,4,3,2,1
922,3,3,3,3,1
923,2,4,1,3,1
924,3,4,1,3,1
925,4,2,1,2,1
926,2,1,1,2,2
927,2,2,3,3,1
928,2,1,2,2,2
929,4,3,1,1,1
930,3,2,1,3,1
931,1,2,1,1,2
932,1,3,3,1,2
933,4,3,3,2,1
934,4,2,3,2,1
935,2,1,1,1,2
936,2,3,1,2,2
937,2,4,2,1,1
938,3,3,2,1,1
939,3,1,2,1,2
940,3,4,1,1,1
941,1,4,3,2,1
942,4,1,3,3,1
943,2,3,3,2,1
944,1,3,3,2,1
945,4,2,3,2,1
946,3,4,1,1,1
947,2,2,2,3,1
948,3,3,2,2,1
949,3,1,2,2,2
950,3,2,2,3,1
951,3,3,2,1,1
952,1,4,3,3,1
953,1,3,1,2,2
954,4,2,2,1,1
955,1,4,1,3,1
956,1,3,1,1,2
957,1,3,2,3,1
958,2,4,1,2,1
959,4,1,2,1,2
960,1,2,1,3,2
961,2,3,2,2,1
962,4,4,3,3,1
963,2,4,3,1,1
964,2,4,1,3,1
965,2,4,2,2,1
966,1,3,1,2,2
967,4,4,3,1,1
968,1,3,3,2,1
969,1,4,3,1,1
970,4,1,3,3,1
971,1,1,2,1,2
972,2,4,3,1,1
973,3,3,1,3,1
974,4,1,1,2,2
975,2,2,2,1,2
976,2,2,2,3,1
977,4,4,2,2,1
978,1,2,1,1,2
979,4,3,2,3,1
980,4,3,1,3,1
981,2,1,3,1,2
982,2,2,3,2,1
983,3,4,3,1,1
984,2,4,3,3,1
985,4,2,3,3,1
986,1,4,2,2,1
987,2,3,3,1,1
988,2,1,3,3,1
989,3,2,1,2,2
990,3,1,2,2,2
991,2,4,1,3,1
992,2,2,1,1,2
993,3,4,1,2,1
994,1,2,3,2,2
995,2,4,1,2,1
996,1,4,3,2,1
997,4,1,1,3,2
998,1,2,3,3,2
999,1,4,3,2,1
1000,1,3,1,3,2
